Period	Frame	Time [s]	player	x	y
1	20616	824.64	18	0.45041	0.15829
1	20616	824.64	19	0.40701	0.31686
1	20616	824.64	20	0.53817	0.57104
1	20616	824.64	21	0.45249	0.30028
1	20616	824.64	22	0.56714	0.75644
1	20616	824.64	23	0.30684	0.25153
1	20616	824.64	24	0.42234	0.54657
1	20616	824.64	25	0.84758	0.52751
1	20617	824.68	15	0.56178	0.30862
1	20617	824.68	16	0.57649	0.55995
1	20617	824.68	17	0.38981	0.74174
1	20617	824.68	18	0.45188	0.15976
1	20617	824.68	19	0.40832	0.31888
1	20617	824.68	20	0.53914	0.57272
1	20617	824.68	21	0.4541	0.30152
1	20617	824.68	22	0.56821	0.75898
1	20617	824.68	23	0.30773	0.25283
1	20617	824.68	24	0.42369	0.54803
1	20617	824.68	25	0.8479	0.5275
1	20618	824.72	15	0.563	0.3101
1	20618	824.72	16	0.57772	0.56136
1	20618	824.72	17	0.39123	0.74543
1	20618	824.72	18	0.45335	0.16119
1	20618	824.72	19	0.40963	0.32086
1	20618	824.72	20	0.5401	0.57437
1	20618	824.72	21	0.45573	0.30277
1	20618	824.72	22	0.56929	0.76153
1	20618	824.72	23	0.30861	0.25407
1	20618	824.72	24	0.42503	0.54953
1	20618	824.72	25	0.84825	0.5275
1	20619	824.76	15	0.56422	0.31153
1	20619	824.76	16	0.57896	0.56274
1	20619	824.76	17	0.39269	0.74909
1	20619	824.76	18	0.45484	0.16263
1	20619	824.76	19	0.41095	0.3228
1	20619	824.76	20	0.54106	0.57604
1	20619	824.76	21	0.45738	0.3041
1	20619	824.76	22	0.57036	0.76407
1	20619	824.76	23	0.30951	0.25533
1	20619	824.76	24	0.42639	0.55104
1	20619	824.76	25	0.8486	0.5275
1	20620	824.8	15	0.56544	0.31297
1	20620	824.8	16	0.5802	0.56406
1	20620	824.8	17	0.39417	0.75276
1	20620	824.8	18	0.45633	0.16394
1	20620	824.8	19	0.41228	0.32481
1	20620	824.8	20	0.54202	0.5777
1	20620	824.8	21	0.45904	0.30544
1	20620	824.8	22	0.57143	0.7666
1	20620	824.8	23	0.31041	0.25654
1	20620	824.8	24	0.42775	0.55255
1	20620	824.8	25	0.84895	0.5275
1	20621	824.84	15	0.56665	0.31438
1	20621	824.84	16	0.58147	0.56534
1	20621	824.84	17	0.3957	0.7564
1	20621	824.84	18	0.45783	0.16528
1	20621	824.84	19	0.41362	0.32683
1	20621	824.84	20	0.54298	0.57933
1	20621	824.84	21	0.4607	0.30668
1	20621	824.84	22	0.57251	0.76911
1	20621	824.84	23	0.31134	0.25776
1	20621	824.84	24	0.42911	0.55404
1	20621	824.84	25	0.8493	0.52749
1	20622	824.88	15	0.56788	0.31586
1	20622	824.88	16	0.58274	0.56659
1	20622	824.88	17	0.39725	0.76001
1	20622	824.88	18	0.45932	0.16664
1	20622	824.88	19	0.41498	0.3288
1	20622	824.88	20	0.54395	0.58094
1	20622	824.88	21	0.46238	0.30793
1	20622	824.88	22	0.57361	0.7716
1	20622	824.88	23	0.31227	0.25907
1	20622	824.88	24	0.43046	0.55553
1	20622	824.88	25	0.84966	0.52749
1	20623	824.92	15	0.56911	0.31735
1	20623	824.92	16	0.58402	0.56781
1	20623	824.92	17	0.39884	0.7636
1	20623	824.92	18	0.46083	0.16802
1	20623	824.92	19	0.41634	0.3308
1	20623	824.92	20	0.5449	0.58255
1	20623	824.92	21	0.46408	0.30915
1	20623	824.92	22	0.5747	0.77403
1	20623	824.92	23	0.31321	0.26032
1	20623	824.92	24	0.43181	0.557
1	20623	824.92	25	0.85004	0.52749
1	20624	824.96	15	0.57035	0.31881
1	20624	824.96	16	0.58532	0.569
1	20624	824.96	17	0.40045	0.76717
1	20624	824.96	18	0.46232	0.16936
1	20624	824.96	19	0.4177	0.33275
1	20624	824.96	20	0.54586	0.5841
1	20624	824.96	21	0.46578	0.31038
1	20624	824.96	22	0.57579	0.77643
1	20624	824.96	23	0.31415	0.26147
1	20624	824.96	24	0.43316	0.55851
1	20624	824.96	25	0.85044	0.52742
